#IID	F_ROH	ROH_length_kB	KBAVG
2551	0.04744	4381.73	4381.73
2552	0.27238	25157.5	6289.38
2553	0.10374	9581.82	4790.91
2554	0.20300	18749.1	6249.7
2555	0.26932	24874.6	4974.92
2556	0.48729	45007.5	7501.24
2557	0.22781	21041.3	7013.76
2558	0.13559	12523.6	6261.79
2559	0.46805	43229.8	7204.97
2560	0.18730	17299.3	5766.44
2561	0.20916	19318.8	4829.69
2562	0.21394	19760.1	6586.69
2563	0.16849	15561.9	15561.9
2564	0.20680	19100.8	6366.93
2565	0.24293	22437.5	7479.17
2566	0.07842	7242.69	7242.69
2567	0.43653	40318.7	13439.6
2568	0.07291	6733.66	6733.66
2569	0.29756	27483.7	6870.91
2570	0.21799	20134.4	5033.61
2571	0.13723	12675.3	6337.67
2572	0.04163	3844.68	3844.68
2573	0.13890	12828.8	4276.28
2574	0.19950	18426.7	6142.24
2575	0.29649	27384.5	6846.12
2576	0.16291	15046.3	15046.3
2577	0.24826	22930	11465
2578	0.19836	18320.5	6106.83
2579	0.32684	30187.7	30187.7
2580	0.19963	18438.6	9219.28
2581	0.51382	47457.8	7909.63
2582	0.13670	12625.5	6312.75
2583	0.36123	33363.9	8340.98
2584	0.07101	6558.49	3279.25
2585	0.11261	10401.3	10401.3
2586	0.27121	25049.8	6262.45
2587	0.20566	18995.3	6331.75
2588	0.12024	11105.4	5552.69
2589	0.00000	0	0
2590	0.07995	7384.17	3692.08
2591	0.03442	3179.45	3179.45
2592	0.13757	12706.7	4235.56
2593	0.31490	29084.6	5816.92
2594	0.10073	9303.9	4651.95
2595	0.09880	9125.66	4562.83
2596	0.42375	39138.2	19569.1
2597	0.22629	20900.2	6966.72
2598	0.29650	27385.7	6846.42
2599	0.22470	20754	6917.99
2600	0.12620	11656.4	3885.45
