CHR	POS	COUNT	FREQUENCY
33	1	52	0.160494
33	100001	52	0.160494
33	200001	52	0.160494
33	300001	52	0.160494
33	400001	52	0.160494
33	500001	52	0.160494
33	600001	52	0.160494
33	700001	52	0.160494
33	800001	52	0.160494
33	900001	52	0.160494
33	1000001	52	0.160494
33	1100001	52	0.160494
33	1200001	52	0.160494
33	1300001	59	0.182099
33	1400001	59	0.182099
33	1500001	60	0.185185
33	1600001	60	0.185185
33	1700001	60	0.185185
33	1800001	60	0.185185
33	1900001	60	0.185185
33	2000001	60	0.185185
33	2100001	60	0.185185
33	2200001	60	0.185185
33	2300001	62	0.191358
33	2400001	62	0.191358
33	2500001	62	0.191358
33	2600001	62	0.191358
33	2700001	64	0.197531
33	2800001	65	0.200617
33	2900001	67	0.20679
33	3000001	67	0.20679
33	3100001	66	0.203704
33	3200001	69	0.212963
33	3300001	69	0.212963
33	3400001	67	0.20679
33	3500001	67	0.20679
33	3600001	67	0.20679
33	3700001	66	0.203704
33	3800001	66	0.203704
33	3900001	59	0.182099
33	4000001	59	0.182099
33	4100001	59	0.182099
33	4200001	59	0.182099
33	4300001	58	0.179012
33	4400001	58	0.179012
33	4500001	58	0.179012
33	4600001	58	0.179012
33	4700001	58	0.179012
33	4800001	58	0.179012
33	4900001	60	0.185185
33	5000001	60	0.185185
33	5100001	60	0.185185
33	5200001	60	0.185185
33	5300001	66	0.203704
33	5400001	65	0.200617
33	5500001	65	0.200617
33	5600001	66	0.203704
33	5700001	65	0.200617
33	5800001	67	0.20679
33	5900001	69	0.212963
33	6000001	71	0.219136
33	6100001	69	0.212963
33	6200001	69	0.212963
33	6300001	67	0.20679
33	6400001	64	0.197531
33	6500001	64	0.197531
33	6600001	64	0.197531
33	6700001	64	0.197531
33	6800001	64	0.197531
33	6900001	64	0.197531
33	7000001	64	0.197531
33	7100001	64	0.197531
33	7200001	62	0.191358
33	7300001	64	0.197531
33	7400001	65	0.200617
33	7500001	64	0.197531
33	7600001	64	0.197531
33	7700001	64	0.197531
33	7800001	64	0.197531
33	7900001	64	0.197531
33	8000001	64	0.197531
33	8100001	63	0.194444
33	8200001	67	0.20679
33	8300001	65	0.200617
33	8400001	64	0.197531
33	8500001	62	0.191358
33	8600001	63	0.194444
33	8700001	59	0.182099
33	8800001	53	0.16358
33	8900001	59	0.182099
33	9000001	56	0.17284
33	9100001	58	0.179012
33	9200001	61	0.188272
33	9300001	62	0.191358
33	9400001	61	0.188272
33	9500001	60	0.185185
33	9600001	61	0.188272
33	9700001	65	0.200617
33	9800001	65	0.200617
33	9900001	75	0.231481
33	10000001	76	0.234568
33	10100001	76	0.234568
33	10200001	75	0.231481
33	10300001	76	0.234568
33	10400001	74	0.228395
33	10500001	72	0.222222
33	10600001	72	0.222222
33	10700001	75	0.231481
33	10800001	76	0.234568
33	10900001	79	0.243827
33	11000001	78	0.240741
33	11100001	79	0.243827
33	11200001	79	0.243827
33	11300001	79	0.243827
33	11400001	78	0.240741
33	11500001	80	0.246914
33	11600001	79	0.243827
33	11700001	79	0.243827
33	11800001	79	0.243827
33	11900001	98	0.302469
33	12000001	98	0.302469
33	12100001	95	0.29321
33	12200001	99	0.305556
33	12300001	101	0.311728
33	12400001	101	0.311728
33	12500001	101	0.311728
33	12600001	85	0.262346
33	12700001	86	0.265432
33	12800001	89	0.274691
33	12900001	93	0.287037
33	13000001	93	0.287037
33	13100001	105	0.324074
33	13200001	104	0.320988
33	13300001	104	0.320988
33	13400001	104	0.320988
33	13500001	114	0.351852
33	13600001	154	0.475309
33	13700001	149	0.459877
33	13800001	145	0.447531
33	13900001	144	0.444444
33	14000001	144	0.444444
33	14100001	145	0.447531
33	14200001	145	0.447531
33	14300001	141	0.435185
33	14400001	146	0.450617
33	14500001	145	0.447531
33	14600001	145	0.447531
33	14700001	145	0.447531
33	14800001	146	0.450617
33	14900001	146	0.450617
33	15000001	146	0.450617
33	15100001	146	0.450617
33	15200001	147	0.453704
33	15300001	147	0.453704
33	15400001	144	0.444444
33	15500001	144	0.444444
33	15600001	151	0.466049
33	15700001	151	0.466049
33	15800001	154	0.475309
33	15900001	154	0.475309
33	16000001	154	0.475309
33	16100001	155	0.478395
33	16200001	181	0.558642
33	16300001	179	0.552469
33	16400001	180	0.555556
33	16500001	183	0.564815
33	16600001	203	0.626543
33	16700001	204	0.62963
33	16800001	204	0.62963
33	16900001	205	0.632716
33	17000001	236	0.728395
33	17100001	236	0.728395
33	17200001	239	0.737654
33	17300001	223	0.688272
33	17400001	225	0.694444
33	17500001	221	0.682099
33	17600001	221	0.682099
33	17700001	221	0.682099
33	17800001	222	0.685185
33	17900001	222	0.685185
33	18000001	218	0.67284
33	18100001	217	0.669753
33	18200001	218	0.67284
33	18300001	217	0.669753
33	18400001	217	0.669753
33	18500001	217	0.669753
33	18600001	216	0.666667
33	18700001	213	0.657407
33	18800001	213	0.657407
33	18900001	213	0.657407
33	19000001	214	0.660494
33	19100001	199	0.614198
33	19200001	173	0.533951
33	19300001	173	0.533951
33	19400001	173	0.533951
33	19500001	148	0.45679
33	19600001	143	0.441358
33	19700001	144	0.444444
33	19800001	128	0.395062
33	19900001	126	0.388889
33	20000001	124	0.382716
33	20100001	124	0.382716
33	20200001	121	0.373457
33	20300001	121	0.373457
33	20400001	101	0.311728
33	20500001	101	0.311728
33	20600001	100	0.308642
33	20700001	101	0.311728
33	20800001	98	0.302469
33	20900001	93	0.287037
33	21000001	93	0.287037
33	21100001	88	0.271605
33	21200001	88	0.271605
33	21300001	88	0.271605
33	21400001	86	0.265432
33	21500001	84	0.259259
33	21600001	95	0.29321
33	21700001	92	0.283951
33	21800001	92	0.283951
33	21900001	92	0.283951
33	22000001	94	0.290123
33	22100001	80	0.246914
33	22200001	81	0.25
33	22300001	81	0.25
33	22400001	85	0.262346
33	22500001	80	0.246914
33	22600001	82	0.253086
33	22700001	78	0.240741
33	22800001	78	0.240741
33	22900001	81	0.25
33	23000001	110	0.339506
33	23100001	110	0.339506
33	23200001	118	0.364198
33	23300001	121	0.373457
33	23400001	122	0.376543
33	23500001	122	0.376543
33	23600001	122	0.376543
33	23700001	121	0.373457
33	23800001	121	0.373457
33	23900001	121	0.373457
33	24000001	122	0.376543
33	24100001	121	0.373457
33	24200001	122	0.376543
33	24300001	122	0.376543
33	24400001	122	0.376543
33	24500001	122	0.376543
33	24600001	122	0.376543
33	24700001	122	0.376543
33	24800001	122	0.376543
33	24900001	122	0.376543
33	25000001	122	0.376543
33	25100001	121	0.373457
33	25200001	115	0.354938
33	25300001	115	0.354938
33	25400001	116	0.358025
33	25500001	125	0.385802
33	25600001	125	0.385802
33	25700001	124	0.382716
33	25800001	124	0.382716
33	25900001	127	0.391975
33	26000001	129	0.398148
33	26100001	131	0.404321
33	26200001	131	0.404321
33	26300001	122	0.376543
33	26400001	121	0.373457
33	26500001	117	0.361111
33	26600001	115	0.354938
33	26700001	116	0.358025
33	26800001	119	0.367284
33	26900001	119	0.367284
33	27000001	118	0.364198
33	27100001	120	0.37037
33	27200001	120	0.37037
33	27300001	118	0.364198
33	27400001	119	0.367284
33	27500001	119	0.367284
33	27600001	116	0.358025
33	27700001	115	0.354938
33	27800001	110	0.339506
33	27900001	108	0.333333
33	28000001	105	0.324074
33	28100001	104	0.320988
33	28200001	101	0.311728
33	28300001	100	0.308642
33	28400001	100	0.308642
33	28500001	100	0.308642
33	28600001	100	0.308642
33	28700001	100	0.308642
33	28800001	100	0.308642
33	28900001	99	0.305556
33	29000001	99	0.305556
