CHR	POS	COUNT	FREQUENCY
3	1	34	0.0918919
3	100001	39	0.105405
3	200001	42	0.113514
3	300001	42	0.113514
3	400001	44	0.118919
3	500001	46	0.124324
3	600001	47	0.127027
3	700001	47	0.127027
3	800001	48	0.12973
3	900001	49	0.132432
3	1000001	58	0.156757
3	1100001	59	0.159459
3	1200001	65	0.175676
3	1300001	66	0.178378
3	1400001	55	0.148649
3	1500001	52	0.140541
3	1600001	61	0.164865
3	1700001	55	0.148649
3	1800001	55	0.148649
3	1900001	52	0.140541
3	2000001	52	0.140541
3	2100001	51	0.137838
3	2200001	47	0.127027
3	2300001	49	0.132432
3	2400001	56	0.151351
3	2500001	51	0.137838
3	2600001	52	0.140541
3	2700001	50	0.135135
3	2800001	63	0.17027
3	2900001	63	0.17027
3	3000001	59	0.159459
3	3100001	67	0.181081
3	3200001	70	0.189189
3	3300001	105	0.283784
3	3400001	104	0.281081
3	3500001	104	0.281081
3	3600001	112	0.302703
3	3700001	112	0.302703
3	3800001	111	0.3
3	3900001	112	0.302703
3	4000001	111	0.3
3	4100001	111	0.3
3	4200001	106	0.286486
3	4300001	112	0.302703
3	4400001	72	0.194595
3	4500001	63	0.17027
3	4600001	43	0.116216
3	4700001	43	0.116216
3	4800001	40	0.108108
3	4900001	47	0.127027
3	5000001	44	0.118919
3	5100001	44	0.118919
3	5200001	44	0.118919
3	5300001	49	0.132432
3	5400001	47	0.127027
3	5500001	48	0.12973
3	5600001	50	0.135135
3	5700001	49	0.132432
3	5800001	50	0.135135
3	5900001	51	0.137838
3	6000001	49	0.132432
3	6100001	50	0.135135
3	6200001	52	0.140541
3	6300001	54	0.145946
3	6400001	36	0.0972973
3	6500001	43	0.116216
3	6600001	59	0.159459
3	6700001	85	0.22973
3	6800001	84	0.227027
3	6900001	81	0.218919
3	7000001	84	0.227027
3	7100001	80	0.216216
3	7200001	88	0.237838
3	7300001	87	0.235135
3	7400001	107	0.289189
3	7500001	108	0.291892
3	7600001	106	0.286486
3	7700001	110	0.297297
3	7800001	104	0.281081
3	7900001	111	0.3
3	8000001	109	0.294595
3	8100001	109	0.294595
3	8200001	108	0.291892
3	8300001	109	0.294595
3	8400001	108	0.291892
3	8500001	89	0.240541
3	8600001	86	0.232432
3	8700001	89	0.240541
3	8800001	65	0.175676
3	8900001	83	0.224324
3	9000001	84	0.227027
3	9100001	83	0.224324
3	9200001	79	0.213514
3	9300001	79	0.213514
3	9400001	69	0.186486
3	9500001	69	0.186486
