sim_1_selection_model_s04_chr3	86667930
sim_2_selection_model_s04_chr3	86205170
sim_3_selection_model_s04_chr3	20829159
sim_4_selection_model_s04_chr3	43562122
sim_5_selection_model_s04_chr3	6521723
sim_6_selection_model_s04_chr3	18968358
sim_7_selection_model_s04_chr3	63765981
sim_8_selection_model_s04_chr3	63980712
sim_9_selection_model_s04_chr3	87699017
sim_10_selection_model_s04_chr3	31361974
sim_11_selection_model_s04_chr3	54478831
sim_12_selection_model_s04_chr3	65609862
sim_13_selection_model_s04_chr3	66037622
sim_14_selection_model_s04_chr3	71760433
sim_15_selection_model_s04_chr3	31971069
sim_16_selection_model_s04_chr3	76730923
sim_17_selection_model_s04_chr3	49774108
sim_18_selection_model_s04_chr3	72416191
sim_19_selection_model_s04_chr3	75465195
sim_20_selection_model_s04_chr3	62342554
