sim_1_selection_model_s02_chr3	55376352
sim_2_selection_model_s02_chr3	5019646
sim_3_selection_model_s02_chr3	8768640
sim_4_selection_model_s02_chr3	56259898
sim_5_selection_model_s02_chr3	85559020
sim_6_selection_model_s02_chr3	1950628
sim_7_selection_model_s02_chr3	62435623
sim_8_selection_model_s02_chr3	21080722
sim_9_selection_model_s02_chr3	83357583
sim_10_selection_model_s02_chr3	88934708
sim_11_selection_model_s02_chr3	79165140
sim_12_selection_model_s02_chr3	7677443
sim_13_selection_model_s02_chr3	48730647
sim_14_selection_model_s02_chr3	34433313
sim_15_selection_model_s02_chr3	30303396
sim_16_selection_model_s02_chr3	70122457
sim_17_selection_model_s02_chr3	24345480
sim_18_selection_model_s02_chr3	73149766
sim_19_selection_model_s02_chr3	5028087
sim_20_selection_model_s02_chr3	25341398
