sim_1_selection_model_s07_chr3	49857060
sim_2_selection_model_s07_chr3	31552494
sim_3_selection_model_s07_chr3	7203895
sim_4_selection_model_s07_chr3	39546770
sim_5_selection_model_s07_chr3	90668015
sim_6_selection_model_s07_chr3	76441128
sim_7_selection_model_s07_chr3	32884254
sim_8_selection_model_s07_chr3	36570881
sim_9_selection_model_s07_chr3	47249444
sim_10_selection_model_s07_chr3	86504282
sim_11_selection_model_s07_chr3	13547653
sim_12_selection_model_s07_chr3	49759344
sim_13_selection_model_s07_chr3	56186172
sim_14_selection_model_s07_chr3	1627299
sim_15_selection_model_s07_chr3	62204605
sim_16_selection_model_s07_chr3	73017783
sim_17_selection_model_s07_chr3	66914308
sim_18_selection_model_s07_chr3	28920833
sim_19_selection_model_s07_chr3	45724179
sim_20_selection_model_s07_chr3	33453939
