sim_1_selection_model_s05_chr3	61328604
sim_2_selection_model_s05_chr3	11050250
sim_3_selection_model_s05_chr3	79953108
sim_4_selection_model_s05_chr3	50351753
sim_5_selection_model_s05_chr3	43032207
sim_6_selection_model_s05_chr3	51553735
sim_7_selection_model_s05_chr3	35151633
sim_8_selection_model_s05_chr3	45020562
sim_9_selection_model_s05_chr3	8167304
sim_10_selection_model_s05_chr3	6346653
sim_11_selection_model_s05_chr3	68642119
sim_12_selection_model_s05_chr3	51118499
sim_13_selection_model_s05_chr3	21593045
sim_14_selection_model_s05_chr3	5027003
sim_15_selection_model_s05_chr3	32732310
sim_16_selection_model_s05_chr3	38112555
sim_17_selection_model_s05_chr3	87391218
sim_18_selection_model_s05_chr3	66742776
sim_19_selection_model_s05_chr3	61460757
sim_20_selection_model_s05_chr3	30036547
