sim_1_selection_model_s005_chr3	66557294
sim_2_selection_model_s005_chr3	67688543
sim_3_selection_model_s005_chr3	7903052
sim_4_selection_model_s005_chr3	78281866
sim_5_selection_model_s005_chr3	28589023
sim_6_selection_model_s005_chr3	30579309
sim_7_selection_model_s005_chr3	63044328
sim_8_selection_model_s005_chr3	46191407
sim_9_selection_model_s005_chr3	64547976
sim_10_selection_model_s005_chr3	84699338
sim_11_selection_model_s005_chr3	2541581
sim_12_selection_model_s005_chr3	74879707
sim_13_selection_model_s005_chr3	41697834
sim_14_selection_model_s005_chr3	46361192
sim_15_selection_model_s005_chr3	10197759
sim_16_selection_model_s005_chr3	51364362
sim_17_selection_model_s005_chr3	42388918
sim_18_selection_model_s005_chr3	10395639
sim_19_selection_model_s005_chr3	4367177
sim_20_selection_model_s005_chr3	87166203
