sim_1_selection_model_s01_chr3	29726424
sim_2_selection_model_s01_chr3	18651772
sim_3_selection_model_s01_chr3	74352584
sim_4_selection_model_s01_chr3	19536379
sim_5_selection_model_s01_chr3	13458938
sim_6_selection_model_s01_chr3	17608420
sim_7_selection_model_s01_chr3	3629088
sim_8_selection_model_s01_chr3	35627124
sim_9_selection_model_s01_chr3	69973649
sim_10_selection_model_s01_chr3	23829539
sim_11_selection_model_s01_chr3	19122183
sim_12_selection_model_s01_chr3	50696530
sim_13_selection_model_s01_chr3	74553403
sim_14_selection_model_s01_chr3	88316383
sim_15_selection_model_s01_chr3	22902566
sim_16_selection_model_s01_chr3	6331115
sim_17_selection_model_s01_chr3	21130714
sim_18_selection_model_s01_chr3	64286009
sim_19_selection_model_s01_chr3	35803984
sim_20_selection_model_s01_chr3	57738141
