sim_1_selection_model_s08_chr3	41029348
sim_2_selection_model_s08_chr3	58006217
sim_3_selection_model_s08_chr3	19605867
sim_4_selection_model_s08_chr3	17103507
sim_5_selection_model_s08_chr3	72339790
sim_6_selection_model_s08_chr3	81303428
sim_7_selection_model_s08_chr3	81982272
sim_8_selection_model_s08_chr3	34897880
sim_9_selection_model_s08_chr3	36630315
sim_10_selection_model_s08_chr3	25575027
sim_11_selection_model_s08_chr3	24464020
sim_12_selection_model_s08_chr3	55309653
sim_13_selection_model_s08_chr3	64615606
sim_14_selection_model_s08_chr3	58370203
sim_15_selection_model_s08_chr3	63023832
sim_16_selection_model_s08_chr3	40873297
sim_17_selection_model_s08_chr3	46910727
sim_18_selection_model_s08_chr3	5884535
sim_19_selection_model_s08_chr3	24986736
sim_20_selection_model_s08_chr3	83552583
