sim_1_selection_model_s07_chr3	35219736
sim_2_selection_model_s07_chr3	36171361
sim_3_selection_model_s07_chr3	63328024
sim_4_selection_model_s07_chr3	35707258
sim_5_selection_model_s07_chr3	18182367
sim_6_selection_model_s07_chr3	60071322
sim_7_selection_model_s07_chr3	77557828
sim_8_selection_model_s07_chr3	26662174
sim_9_selection_model_s07_chr3	44503518
sim_10_selection_model_s07_chr3	17236077
sim_11_selection_model_s07_chr3	498544
sim_12_selection_model_s07_chr3	49770684
sim_13_selection_model_s07_chr3	53341779
sim_14_selection_model_s07_chr3	36968737
sim_15_selection_model_s07_chr3	17287497
sim_16_selection_model_s07_chr3	16528124
sim_17_selection_model_s07_chr3	12721094
sim_18_selection_model_s07_chr3	34536918
sim_19_selection_model_s07_chr3	18763033
sim_20_selection_model_s07_chr3	32442018
