sim_1_selection_model_s02_chr3	18957501
sim_2_selection_model_s02_chr3	77224860
sim_3_selection_model_s02_chr3	46811546
sim_4_selection_model_s02_chr3	65622851
sim_5_selection_model_s02_chr3	62049130
sim_6_selection_model_s02_chr3	76281685
sim_7_selection_model_s02_chr3	55025635
sim_8_selection_model_s02_chr3	26385900
sim_9_selection_model_s02_chr3	88940375
sim_10_selection_model_s02_chr3	26762387
sim_11_selection_model_s02_chr3	43204435
sim_12_selection_model_s02_chr3	21346127
sim_13_selection_model_s02_chr3	11628286
sim_14_selection_model_s02_chr3	73841897
sim_15_selection_model_s02_chr3	37679337
sim_16_selection_model_s02_chr3	18832987
sim_17_selection_model_s02_chr3	64454224
sim_18_selection_model_s02_chr3	27337515
sim_19_selection_model_s02_chr3	971056
sim_20_selection_model_s02_chr3	11562550
