sim_1_selection_model_s01_chr3	5605970
sim_2_selection_model_s01_chr3	35726520
sim_3_selection_model_s01_chr3	31358298
sim_4_selection_model_s01_chr3	77787718
sim_5_selection_model_s01_chr3	13290333
sim_6_selection_model_s01_chr3	31456828
sim_7_selection_model_s01_chr3	51865757
sim_8_selection_model_s01_chr3	76567279
sim_9_selection_model_s01_chr3	66292714
sim_10_selection_model_s01_chr3	53108768
sim_11_selection_model_s01_chr3	88197338
sim_12_selection_model_s01_chr3	10906683
sim_13_selection_model_s01_chr3	39680893
sim_14_selection_model_s01_chr3	43933726
sim_15_selection_model_s01_chr3	91848952
sim_16_selection_model_s01_chr3	77636620
sim_17_selection_model_s01_chr3	15402672
sim_18_selection_model_s01_chr3	5989154
sim_19_selection_model_s01_chr3	18595323
sim_20_selection_model_s01_chr3	81134716
