sim_1_selection_model_s05_chr3	76470144
sim_2_selection_model_s05_chr3	33693729
sim_3_selection_model_s05_chr3	88236795
sim_4_selection_model_s05_chr3	89921844
sim_5_selection_model_s05_chr3	7861616
sim_6_selection_model_s05_chr3	57749576
sim_7_selection_model_s05_chr3	19267727
sim_8_selection_model_s05_chr3	8120613
sim_9_selection_model_s05_chr3	75697983
sim_10_selection_model_s05_chr3	80922668
sim_11_selection_model_s05_chr3	10907738
sim_12_selection_model_s05_chr3	68416702
sim_13_selection_model_s05_chr3	14494739
sim_14_selection_model_s05_chr3	83537398
sim_15_selection_model_s05_chr3	84773242
sim_16_selection_model_s05_chr3	48297354
sim_17_selection_model_s05_chr3	35442442
sim_18_selection_model_s05_chr3	69357758
sim_19_selection_model_s05_chr3	20748920
sim_20_selection_model_s05_chr3	65777504
