sim_1_selection_model_s03_chr3	68083901
sim_2_selection_model_s03_chr3	4296288
sim_3_selection_model_s03_chr3	77921507
sim_4_selection_model_s03_chr3	58611283
sim_5_selection_model_s03_chr3	41171693
sim_6_selection_model_s03_chr3	1995118
sim_7_selection_model_s03_chr3	56384176
sim_8_selection_model_s03_chr3	12982827
sim_9_selection_model_s03_chr3	21743165
sim_10_selection_model_s03_chr3	24495194
sim_11_selection_model_s03_chr3	39859455
sim_12_selection_model_s03_chr3	53687214
sim_13_selection_model_s03_chr3	18451990
sim_14_selection_model_s03_chr3	26961037
sim_15_selection_model_s03_chr3	33003438
sim_16_selection_model_s03_chr3	57045286
sim_17_selection_model_s03_chr3	66283079
sim_18_selection_model_s03_chr3	52233945
sim_19_selection_model_s03_chr3	56246620
sim_20_selection_model_s03_chr3	36012399
