sim_1_selection_model_s06_chr3	2907002
sim_2_selection_model_s06_chr3	8417207
sim_3_selection_model_s06_chr3	51485247
sim_4_selection_model_s06_chr3	61232867
sim_5_selection_model_s06_chr3	1549481
sim_6_selection_model_s06_chr3	27515750
sim_7_selection_model_s06_chr3	87129010
sim_8_selection_model_s06_chr3	12675329
sim_9_selection_model_s06_chr3	12867211
sim_10_selection_model_s06_chr3	40930807
sim_11_selection_model_s06_chr3	26513300
sim_12_selection_model_s06_chr3	75974369
sim_13_selection_model_s06_chr3	66212366
sim_14_selection_model_s06_chr3	84559719
sim_15_selection_model_s06_chr3	21306296
sim_16_selection_model_s06_chr3	19608277
sim_17_selection_model_s06_chr3	62145199
sim_18_selection_model_s06_chr3	9407925
sim_19_selection_model_s06_chr3	37946092
sim_20_selection_model_s06_chr3	54228786
