Sim_name	Avg_He
sim_1_selection_model_s06_chr3	0.0649461733642857
sim_2_selection_model_s06_chr3	0.0469919152
sim_3_selection_model_s06_chr3	0.037513995080625
sim_4_selection_model_s06_chr3	NA
sim_5_selection_model_s06_chr3	0.04703838
sim_6_selection_model_s06_chr3	0.49924327
sim_7_selection_model_s06_chr3	0.0426503813905263
sim_8_selection_model_s06_chr3	0.330674974033333
sim_9_selection_model_s06_chr3	NA
sim_10_selection_model_s06_chr3	0.426545475
sim_11_selection_model_s06_chr3	0.236213502019017
sim_12_selection_model_s06_chr3	0.18573408
sim_13_selection_model_s06_chr3	0.0843225459607143
sim_14_selection_model_s06_chr3	0.06123312688
sim_15_selection_model_s06_chr3	0.381745724094001
sim_16_selection_model_s06_chr3	NA
sim_17_selection_model_s06_chr3	NA
sim_18_selection_model_s06_chr3	0.451667210538462
sim_19_selection_model_s06_chr3	0.1461242865
sim_20_selection_model_s06_chr3	0.050463822619
