Sim_name	Avg_He
sim_1_selection_model_s04_chr3	0.0107787158593731
sim_2_selection_model_s04_chr3	0.00625562681466022
sim_3_selection_model_s04_chr3	0.00401405600789211
sim_4_selection_model_s04_chr3	0.00671892318228542
sim_5_selection_model_s04_chr3	0
sim_6_selection_model_s04_chr3	0.202808962005695
sim_7_selection_model_s04_chr3	0.0918656843088911
sim_8_selection_model_s04_chr3	0.0106568512291492
sim_9_selection_model_s04_chr3	0.124676712772794
sim_10_selection_model_s04_chr3	0.154563981061794
sim_11_selection_model_s04_chr3	0.0833395101447619
sim_12_selection_model_s04_chr3	0.0110084057422093
sim_13_selection_model_s04_chr3	0.192506330611945
sim_14_selection_model_s04_chr3	0.0587590464022041
sim_15_selection_model_s04_chr3	0.126904781660491
sim_16_selection_model_s04_chr3	0.00634550440972028
sim_17_selection_model_s04_chr3	0.217376104975991
sim_18_selection_model_s04_chr3	0.00325324333090909
sim_19_selection_model_s04_chr3	0.00939235955173797
sim_20_selection_model_s04_chr3	0.0522454692317091
