Sim_name	Avg_He
sim_1_selection_model_s08_chr3	0.17747478734939
sim_2_selection_model_s08_chr3	0
sim_3_selection_model_s08_chr3	0.128153203891089
sim_4_selection_model_s08_chr3	0.120015652328163
sim_5_selection_model_s08_chr3	0.00511458811470666
sim_6_selection_model_s08_chr3	0.00597181849415425
sim_7_selection_model_s08_chr3	0.000272766976595745
sim_8_selection_model_s08_chr3	0.00562388207013668
sim_9_selection_model_s08_chr3	0.241400898865038
sim_10_selection_model_s08_chr3	0.00320788312392582
sim_11_selection_model_s08_chr3	0.150481530604701
sim_12_selection_model_s08_chr3	0.000541055953931707
sim_13_selection_model_s08_chr3	0.178638065699247
sim_14_selection_model_s08_chr3	0.00679235593721419
sim_15_selection_model_s08_chr3	0.0129331892107602
sim_16_selection_model_s08_chr3	0.00854368220622711
sim_17_selection_model_s08_chr3	0.18355062213972
sim_18_selection_model_s08_chr3	0.226877501533559
sim_19_selection_model_s08_chr3	0.00140868
sim_20_selection_model_s08_chr3	0.000175331126535948
